catalog_name,product_id,title,brand,colour,category,im_url,im_id
lyst,1184519112,,tommy-hilfiger-ie,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/e5844026acc3d045.jpg?se=2026-08-22T08%3A40%3A01Z&sp=r&sv=2026-06-06&sr=b&sig=INoahIqjCEVJX2UlxW%2BfEF2rYouKCfcSv/XSjmUJHgo%3D,a8827ac8cad660e1
lyst,1144960027,,asos-uk,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/cbf16224869f872f.jpg?se=2026-08-22T08%3A40%3A01Z&sp=r&sv=2026-06-06&sr=b&sig=cv73JJhnTsqaJZWqYZ74%2BNP7nKsgn6e3VvzgR8btt1M%3D,36396766ee459422
lyst,1217090362,,zalora-hk,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/3a6037c845f3e9ba.jpg?se=2026-08-22T08%3A40%3A01Z&sp=r&sv=2026-06-06&sr=b&sig=plh17Oc1PPMErPEGIskMZTRnyzZQnj6VtJaKieGBm/k%3D,0761b5af0776a472
lyst,1189294379,,yoox-au,,Shorts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/3956a6219cdcf6d1.jpg?se=2026-08-22T08%3A40%3A01Z&sp=r&sv=2026-06-06&sr=b&sig=e/Jarm4u32Ao4y1F9wGvAfEVX9I68iOPbvcseaLpcIY%3D,e11860ea51a85c20
lyst,1016456495,,rue-la-la-uk,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/9643afe0a362654c.jpg?se=2026-08-22T08%3A40%3A01Z&sp=r&sv=2026-06-06&sr=b&sig=LaFDuS65IjbgC1COBCCvxT8X3FOjE%2BiXRaV0Q1vvLEI%3D,d8dc57fcad729418
lyst,1146180673,,farfetch-en_sa,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/191af71eee170590.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=c4704zdeoR/iDpMuOlZShvTa1%2BCRFQ6bbWO6C5Yp%2BJQ%3D,623722da24df2641
lyst,1109892382,,secret-sales-uk,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/009faf2edf4560a2.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=MGB14QM41ZLVe6Jk3Qer%2BnsdrHiexhvGz7eqkNI3LjE%3D,ac7e3af9f8c95c80
lyst,1166210968,,asos-uk,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/a5ab4eda2cb029c7.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=2fbbdAke7zgh4mawWWCm2LKhFr/VlrDnnHr8Hy0YqZs%3D,d2ba0a09a1fc7ec0
lyst,1168681960,,bloomingdales,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/d1deab37ce167543.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=qETPRGP7f1M7PSJOOFIvEMGF/lbmPtXc49RNqDDsH3Q%3D,7302df7a2ba854b2
lyst,1128785910,,nordstrom-us,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/d6679293718e9256.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=zHYn6SDs2ozG7uSBt064LrwHPOa2ylUD9SIqQoBLer0%3D,2e8692bb4abfadaa
lyst,1212392812,,ssense-eu,,Belts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/18000e4de4a36651.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=cM/5NdJnH0O08d6L3cs6z/HAEWNIzEve2H9aqbrcFlE%3D,58b1038956cbd3dc
lyst,1174817334,,shop-premium-outlet-us,,Skirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/0d2ae13766e3a2ce.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=pvRrx2lw0A7ajr%2BSPtf5v8WpSoer0TwjSn5QB4sjwME%3D,3a745fbc572fd859
lyst,1211955708,,revolve-clothing-au,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/1793fd48306ad604.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=eoWyIH3w%2B7DZVWOZh%2Bel4glNTg5aFNK/tw9bwR6UAoE%3D,78632b79dae8d3b3
lyst,1196764735,,nordstrom-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/c4796d6db414077a.jpg?se=2026-08-22T08%3A40%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=i%2B%2BmCB4bdjaIz8zVCHy4nAIZRy3azRNbKj/GC1jMFU8%3D,6239f546c7a1a1be
lyst,1182206573,,gymshark-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/9913b9a8ba3978d6.jpg?se=2026-08-22T08%3A40%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=RNe65B9nipN%2BJgQSwdqrQrLTeMOW2swaUWmyBa/ajZs%3D,b7e5cf71b81558b2
lyst,1186312124,,asos,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/bba9abbca6ba1363.jpg?se=2026-08-22T08%3A40%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=zlo8U%2BOnz6IIoiL5Kz3IKrLehTiKNTu/g72pfhIYP7Q%3D,2340c5a3e8b8e731
lyst,1161457396,,nordstrom-rack,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/e78fecb4cbfde5b2.jpg?se=2026-08-22T08%3A40%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=muujh1xW28nWqVnYWiPkBN5t82HjzAh27THyP%2BRSA2s%3D,2022819be7d29f61
lyst,1109588548,,net-a-porter-eu,,Rings,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f8370312897db3db.jpg?se=2026-08-22T08%3A40%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=GFXQoUtkPO7guoahL1zqhjVXVEVo60zkzWhWQfeBLBA%3D,3f6f2ca2319efe69
lyst,1148230986,,ssense,,Belts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/c43efb12691cfacd.jpg?se=2026-08-22T08%3A40%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=BtXQ4xV7riyp/JqoUSDp940UW0p%2B9Qkg3XVYR50zMDE%3D,e5e36cb6f9ab709e
lyst,1144580974,,farfetch-en_sa,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/53dc535ee3804a90.jpg?se=2026-08-22T08%3A40%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=TWHWOWxPP5E2TEpaMyHUpFGvoj8MxVh4w7fZ%2BVrwzy8%3D,0bb7896139ace947
lyst,1194910777,,next-au,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/b9510626c54458db.jpg?se=2026-08-22T08%3A40%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=9jEWuIQGfuOKzJovSIZoXxQP6ysSzmH9cn%2B0DDzafLw%3D,8508c263888c9521
lyst,1151736347,,levis-uk,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/58fd1f9a126215ed.jpg?se=2026-08-22T08%3A40%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=lDA1zT1xYknPLgjanaFEfaDx//muk23b3iZSAem2raM%3D,8abd7dd213974950
lyst,1206634126,,yoox-au,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/708aac5778cf0dd9.jpg?se=2026-08-22T08%3A40%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=h5FHd1P9sWKgKh3Kc9J583FVAKSznSszKXqm/Qvrq60%3D,fc41ccf9ac25b8ed
lyst,1060346385,,yoox-us,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/df8454d2ad1bee61.jpg?se=2026-08-22T08%3A40%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=UA%2B80o8RmbJZ%2BnOZ30DLxKAufPNhFc2JYABxZElol3s%3D,55856e832e2d6c04
lyst,1190996443,,senser-us,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/5ed390efb5f38d5e.jpg?se=2026-08-22T08%3A40%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=cfoLttCl6dcRcjVapKJl8MoGl1JpWGcpv2I7eudteRg%3D,8626fc7b2fa4fd0d
lyst,1157982937,,nordstrom-us,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/060405cfe4a91f9a.jpg?se=2026-08-22T08%3A40%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=5867EoyYlPx4cg5bm/DwjMJ/IO/YSNRjW0p8kZyDTU4%3D,d75684bb587ec20a
lyst,1208879046,,giglio-ca,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/d3d7f867b08ec410.jpg?se=2026-08-22T08%3A40%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=BiB8WLJod77SykOda4jPo8VHZoij60BDw11U58TKXQU%3D,9edf607671854a02
lyst,1076210083,,farfetch-en_sa,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f3684c1092f863f1.jpg?se=2026-08-22T08%3A40%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=cNI6nLR6M3xGem335lN94VCdyaR/1U0/B0MPrgHbPco%3D,8c528aced3fd1835
lyst,1164024021,,topshop-store,,Coats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/8d2e228971a09ec8.jpg?se=2026-08-22T08%3A40%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=summBDtyM/6Vz6yLYY/p7SoyPNCZt9wOlsCgzf848bo%3D,57fa1c872fedf961
lyst,1114332487,,miinto-uk,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/6d91f2d8cf0d8481.jpg?se=2026-08-22T08%3A40%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=UHyXBNabxeta02a6I3phygs3c8OM9YGbBJ0oF3FcvSo%3D,a3ee1135167e7ffe
lyst,1204954305,,nordstrom-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/c3d1915d206d4c74.jpg?se=2026-08-22T08%3A40%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=3UE4oa2bRH8Y377mtO4L3zsL/dMAN5PXZiFcM%2BDe7fA%3D,452625e77b57c23f
lyst,1157929156,,vitkac-au,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/e8a5b096f48a43f0.jpg?se=2026-08-22T08%3A40%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=ViwaC/plcW7pYfDbBZoH8XnNlnRY9NnJquj1tsCfVA8%3D,e037664e3cd9da10
lyst,1017222581,,farfetch-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/591410037c5207e3.jpg?se=2026-08-22T08%3A40%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=idrdv6BIizRAbyqWNrpdHSaZsH/xTIc3vxYtuGtEsgU%3D,78d3cd107f92805c
lyst,1196618890,,rebellious-fashion-uk,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/37a62e995206b518.jpg?se=2026-08-22T08%3A40%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=9nchoWzhSUY2SL7aEvCD1D/32aukbZHOotjOeDYwit0%3D,1cd16cf4f605fed1
lyst,934564425,,house-of-fraser,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/82fa574ee736fb0d.jpg?se=2026-08-22T08%3A40%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=y2mjc2xTRt44MdygjZ6rsZDFbuyigjO4c3cCo8nfPqg%3D,01af1401af620696
lyst,893980251,,farfetch-it,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f817e2f5f57b9ece.jpg?se=2026-08-22T08%3A40%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=Y9v1HAmsA9sbTEeNvnM/jGBHCe9Yl1aA0zLUBvhB46U%3D,80a3b4e656ed0d50
lyst,1214936347,,yoox-au,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/088e783b7760dc94.jpg?se=2026-08-22T08%3A40%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=L0Kv88ME9V8zoTLwt8OsIoytxakUPV0/YmAyOv4NN5A%3D,145d30ce3040184d
lyst,1211245716,,free-people,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/0e9890b70fbbd7f3.jpg?se=2026-08-22T08%3A40%3A06Z&sp=r&sv=2026-06-06&sr=b&sig=0Rjx3vFjGcceJ3bBaVn5vrIY1Xm9E0SvCmxDK5FmjbE%3D,879430611bd7ad8e
lyst,1183540780,,farfetch-it,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/b90b158770ea3e3d.jpg?se=2026-08-22T08%3A40%3A06Z&sp=r&sv=2026-06-06&sr=b&sig=3x3NaUkrumJLwuPuzbSQvzbEoBUnHHqJh4a6mQAxB28%3D,c25a6f2f1860afc3
lyst,1205997435,,farfetch-en_sa,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/eaaa41d5f5326436.jpg?se=2026-08-22T08%3A40%3A06Z&sp=r&sv=2026-06-06&sr=b&sig=0A6vws23h30DbGHX0351k9573HzsKTRytYINd/Z7a4A%3D,7408f9563bc3834f
lyst,857905693,,forward-by-elyse-walker-en_nl,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/7951013df08f303e.jpg?se=2026-08-22T08%3A40%3A06Z&sp=r&sv=2026-06-06&sr=b&sig=rU5YcbHZ54gUkNdQPlkpk1Ke3eA4aGAAW/dK4qlosbc%3D,ef02e268541cb4b8
lyst,1194361752,,rue-la-la,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/fdb58dd3d79d06fb.jpg?se=2026-08-22T08%3A40%3A06Z&sp=r&sv=2026-06-06&sr=b&sig=ozkncZfIX0ZraV7DaiTsHz9clA6FLybClAYRso2Gsik%3D,1af415227fdf33de
lyst,1164661397,,farfetch-it,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/27b215b4aac99329.jpg?se=2026-08-22T08%3A40%3A06Z&sp=r&sv=2026-06-06&sr=b&sig=U1xlJq8hitw8dvTX%2BR8jHz9H3%2B2loIa0dF9JmE7JHKc%3D,5a0159b50ee199d2
lyst,1072997921,,nordstrom-us,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/95a538af32baaabb.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=2GZgQZTwPKYklm2tdNO9rcvf1fht5AmBuDryop1%2ByxE%3D,9af5499d3f65c43f
lyst,1204102991,,nordstrom-us,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/262ebe2d4b5161fa.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=vK2KzGwnZOcA/oaBJ2M4tG8s3ZpSSQfoE2npGhW5qGY%3D,cb9eca5d4652e0d7
lyst,1167923818,,next-au,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/2363be53a3bf9bb4.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=1EQZCIl9grwyTPbod/JyXq/MW22wGShKEfX8NAFpBuI%3D,ce2107933c5cdd66
lyst,1183381084,,nordstrom-us,,Belts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/06a00d8e7565a767.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=dTqLnVvpWTbXW8a1MfAsfK7BVzPs7RMyaQEdQb5xkXM%3D,bbdef70d4ff63a74
lyst,1158343967,,macys,,Coats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/a24af49c9842b47d.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=D0ip49vFZs/ggoWwWJ77vhfZ%2Bju4uiH9DpTj5QngEWQ%3D,702e1ba7eae5b265
lyst,1114300234,,farfetch-us,,Skirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/fe6dcaf5c63b6fbc.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=kZL/3Kiu2O0koZXdSouIH5Yo1TAhUQyMcj47hbTm%2BB0%3D,bf82779ac03894ad
lyst,1051201098,,nordstrom-us,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/6903842609f0132a.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=JKAFfCt8VMNuA9ehNBuQ1slIj/oZ7Xz33LyJOOr4eww%3D,410ffacf04245b28
lyst,1206925357,,balardi-us,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/3cbabf92fb152de6.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=HtGKnTBMdCQ%2B/ULbIaYfhKOsgMpxTIokZXkmimjcC6c%3D,684d52367559063f
lyst,1192139271,,farfetch-en_ae,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/34be6b54bc120ad5.jpg?se=2026-08-22T08%3A40%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=1uMKb/nPysduRQwhls24Wh65qGF8Cwb/myXAPHOcn8I%3D,b21f49d56119c4a5
lyst,1177149822,,ssense,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/ef056f997ddd9026.jpg?se=2026-08-22T08%3A40%3A08Z&sp=r&sv=2026-06-06&sr=b&sig=Pq9Wdtn00DL//o5UVQYZh7rgtDAYEwcfJqz21g2rVEk%3D,e0563c1de550c1ac
lyst,1199804780,,ssense-eu,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/59b543db74516ce5.jpg?se=2026-08-22T08%3A40%3A08Z&sp=r&sv=2026-06-06&sr=b&sig=J7j6nkZyd5JThKtA9FIMn6Dyo6nGO9wdyj7XxyCWoX0%3D,5a0b61c1d4d60672
lyst,1114354015,,bloomingdales,,Jumpsuits,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/8945f3158605e6b7.jpg?se=2026-08-22T08%3A40%3A08Z&sp=r&sv=2026-06-06&sr=b&sig=StUQyuDxS3HDwYzNKx6GKJVZ1HoKSCtUdYo5rqklIL0%3D,a4202a131da2ecd7
lyst,1142015405,,senser-us,,Shorts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/ad958c81af7eb2d5.jpg?se=2026-08-22T08%3A40%3A08Z&sp=r&sv=2026-06-06&sr=b&sig=ZbhnBGI4E9wAKtBuWyEoqxbJAPsS7/eMtBiRGbhmdRE%3D,4e9c7f220b26ff8b
lyst,1206923987,,darveys-us,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/1644eae4f5ec18a8.jpg?se=2026-08-22T08%3A40%3A08Z&sp=r&sv=2026-06-06&sr=b&sig=uMQIXUcRf6MnyR8%2B7dQEdNlwV5D5zwdJ3bthASuRV%2Bo%3D,4f35960a50e9fab0
lyst,1192380009,,farfetch-en_sa,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/2d1aa4c03c5fed4e.jpg?se=2026-08-22T08%3A40%3A09Z&sp=r&sv=2026-06-06&sr=b&sig=Cf2MsPODVYIWl69OJfmQcLjTPCjl0zXLlA6glrvkz/s%3D,9b93a40c6b5cc1f8
lyst,1160472016,,macys,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/5d184aa128ec7cbb.jpg?se=2026-08-22T08%3A40%3A09Z&sp=r&sv=2026-06-06&sr=b&sig=dLXFU2XKGOSSBKNzPMMtGZwD3sJnG7RQ9SQodnJSsTY%3D,24730277a2d25450
lyst,1087887149,,senser-us,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/0bb624435ef4d6c0.jpg?se=2026-08-22T08%3A40%3A09Z&sp=r&sv=2026-06-06&sr=b&sig=WT7E4MmwlcyhpijdgaUGJ37bwhBaWFYgQL/NkE/1llc%3D,a40398e845624eb6
lyst,1147113568,,farfetch-en_sa,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/cbd552effec7134e.jpg?se=2026-08-22T08%3A40%3A09Z&sp=r&sv=2026-06-06&sr=b&sig=GrgeD00p4Cqtc0TVdkg5PP8i99W9STXdC7KLaDQshmo%3D,63f984b0b1ff2821
lyst,1174046657,,secret-sales-uk,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/6573e42ec583a2a4.jpg?se=2026-08-22T08%3A40%3A09Z&sp=r&sv=2026-06-06&sr=b&sig=IZJUMYWdfPTaF5ckF/KYaFkNgyk0TM4EXhdXh6UF774%3D,7de6c42290ac891c
lyst,1127198994,,asos-uk,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/fa027da2e89e6ae2.jpg?se=2026-08-22T08%3A40%3A09Z&sp=r&sv=2026-06-06&sr=b&sig=V83512b5cwDf6M6n26FL1kKLUPtcOE4150ntCdrK5JY%3D,d208084c520e7651
lyst,1087883451,,senser-us,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/557a6c483ca1f720.jpg?se=2026-08-22T08%3A40%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=NXEFT2NeMCy8TodiUegyzHIHk7IfoWz541OLbEiEPiU%3D,c3db7bbccf032ab6
lyst,1214802831,,hoka-uk,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/dd141e1a4e08af01.jpg?se=2026-08-22T08%3A40%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=%2BixAO73zQQnLNZKngWXTmeRJ%2BgK/RCbYMBiiJc86DSo%3D,15b0ce8760def6d2
lyst,1105772320,,nordstrom-rack,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/fc433aec977ce0f0.jpg?se=2026-08-22T08%3A40%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=CSJEd0hb7TK32jud9j40/gV9eyHnCt7sit/RqApgCZg%3D,c2611c27f62f1712
lyst,1168974084,,urban-outfitters-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/875a2bdd949eac2d.jpg?se=2026-08-22T08%3A40%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=JaaM5LwpXOmdVBPXlLoNNowW3GakzKJxBi0LD32n%2BJU%3D,ca95ead9693c678c
lyst,1212413078,,ssense,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/97773126ab99f9cb.jpg?se=2026-08-22T08%3A40%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=ZIIi8n7M%2BgHHQDjfXKP7ntsLJ4R4nCfyNb3m3at14/Y%3D,0e9cff5128b9319d
lyst,1090111992,,wolf-badger,,Earrings,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f590d5fd332b4df4.jpg?se=2026-08-22T08%3A40%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=sC4H3NxJIGHAGLeW%2BKqI97mLRiKQ7NAo/QOJbLQsVzA%3D,d963ddde001827b5
lyst,1136483871,,jomashop-us,,Skirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/25a299e070e37628.jpg?se=2026-08-22T08%3A40%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=iLpEanF1K0bNER6WlJR5teF71lCxJ8HyJJ2kiIGbboE%3D,2c3d1f9fa3964a55
lyst,1184949604,,macys,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/73961c1663246e1c.jpg?se=2026-08-22T08%3A40%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=EVmc/x4MWvYYmy/bbwLbrO44X0Fp9CUhOS%2B7gtPfLQU%3D,647537d4016fba86
lyst,1191647523,,senser-us,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f203277018479f09.jpg?se=2026-08-22T08%3A40%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=z7Tq1vZFL3G4CGUyIH1gcO7t4OqUSFrWWqpDfQ2l%2B3A%3D,fc554950c21b58f3
lyst,1204001728,,revolve-clothing,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/7430fe0f28394c3d.jpg?se=2026-08-22T08%3A40%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=OTv6gzwz3/uQPCplVxxeWBuoAuZqq35PsV45kLMCKJA%3D,f0ee25d8574c82d4
lyst,1071010370,,fenwick-uk,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/559333eef97a2c8d.jpg?se=2026-08-22T08%3A40%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=3plU/dOsQ4m/7M4GsBfPoWAl4wvgiYN1hxz0US2p1Mg%3D,3ae3e7d9b8ef85e3
lyst,1218182624,,wolf-badger,,Necklaces,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/afd1fb259330dd8f.jpg?se=2026-08-22T08%3A40%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=xX5pTRRt675YtFkBI7wjZKszxSRWQoka7%2Bt7StEEtGQ%3D,148105fc4359c5d4
lyst,1119085363,,farfetch-en_ae,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/228426a90ec33c7f.jpg?se=2026-08-22T08%3A40%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=n6CrCgNFDNfs8R3jztLPh1kcO/7HX5fdbNMrSg5nllI%3D,b75ff30ecf81154b
lyst,1217091563,,zalora-sg,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/65f56231dd2a2f16.jpg?se=2026-08-22T08%3A40%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=6Y0rxx1KCbCe22lLXKQm5iuCiPdoQMd1aMLGVzSIav8%3D,3976dcfd4fb1a0fc
lyst,508195047,,farfetch-en_ae,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/2d2c09773d4d4d98.jpg?se=2026-08-22T08%3A40%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=1BsJUbmTsGts%2B8xqwZUTrDlDQICVsHz0%2BNGp4CVvGFA%3D,d94f5ae0a8b3a33a
lyst,1216187792,,spinnaker-us,,Skirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/ba067cd2e077d2ce.jpg?se=2026-08-22T08%3A40%3A12Z&sp=r&sv=2026-06-06&sr=b&sig=g5sTRTjSuipazD/GcKLnht3r2LmmCELoQI1DSdHICXI%3D,966eb43f2f4054ac
lyst,1212161449,,kickscrew-eu,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/9376027b5600cc55.jpg?se=2026-08-22T08%3A40%3A12Z&sp=r&sv=2026-06-06&sr=b&sig=NIY3m%2BR%2Bn3w9JMqerO5XrdcT7KaNdSRsg7AfVARJKfA%3D,ad25ede0966c1e12
